Archetype,House number,CAH Type,Operation,Solar,Grid Import,Total Load,Total Cost
Detached,1,H1,safe_unidirectional,best,1676.54314,2542.8906,516.925452
Detached,1,H1,hybrid_bidirectional,worst,1858.238356,2542.8906,580.849127
Detached,1,H1,hybrid_bidirectional,best,1676.54314,2542.8906,516.925452
Detached,1,H2,safe_unidirectional,worst,1858.238356,2542.8906,580.849127
Detached,1,H2,safe_unidirectional,best,1676.54314,2542.8906,516.925452
Detached,1,H2,hybrid_bidirectional,worst,1858.238356,2542.8906,580.849127
Detached,1,H2,hybrid_bidirectional,best,1676.54314,2542.8906,516.925452
Detached,1,H3,safe_unidirectional,worst,1858.238356,2542.8906,580.849127
Detached,1,H3,safe_unidirectional,best,1676.54314,2542.8906,516.925452
Detached,1,H3,hybrid_bidirectional,worst,1858.238356,2542.8906,580.849127
Detached,1,H3,hybrid_bidirectional,best,1676.54314,2542.8906,516.925452
Detached,1,H1,safe_unidirectional,worst,2086.56722,2793.5151,640.141514
Detached,1,H1,safe_unidirectional,best,1869.874596,2793.5151,563.949023
Detached,1,H1,hybrid_bidirectional,worst,2086.56722,2793.5151,640.141514
Detached,1,H1,hybrid_bidirectional,best,1869.874596,2793.5151,563.949023
Detached,1,H2,safe_unidirectional,worst,2086.56722,2793.5151,640.141514
Detached,1,H2,safe_unidirectional,best,1869.874596,2793.5151,563.949023
Detached,1,H2,hybrid_bidirectional,worst,2086.56722,2793.5151,640.141514
Detached,1,H2,hybrid_bidirectional,best,1869.874596,2793.5151,563.949023
Detached,1,H3,safe_unidirectional,worst,2086.56722,2793.5151,640.141514
Detached,1,H3,safe_unidirectional,best,1869.874596,2793.5151,563.949023
Detached,1,H3,hybrid_bidirectional,worst,2086.56722,2793.5151,640.141514
Detached,1,H3,hybrid_bidirectional,best,1869.874596,2793.5151,563.949023
Detached,1,H1,safe_unidirectional,worst,1957.827344,2624.8508,610.36696
Detached,1,H1,safe_unidirectional,best,1735.729296,2624.8508,532.277552
Detached,1,H1,hybrid_bidirectional,worst,1957.827344,2624.8508,610.36696
Detached,1,H1,hybrid_bidirectional,best,1735.729296,2624.8508,532.277552
Detached,1,H2,safe_unidirectional,worst,1957.827344,2624.8508,610.36696
Detached,1,H2,safe_unidirectional,best,1735.729296,2624.8508,532.277552
Detached,1,H2,hybrid_bidirectional,worst,1957.827344,2624.8508,610.36696
Detached,1,H2,hybrid_bidirectional,best,1735.729296,2624.8508,532.277552
Detached,1,H3,safe_unidirectional,worst,1957.827344,2624.8508,610.36696
Detached,1,H3,safe_unidirectional,best,1735.729296,2624.8508,532.277552
Detached,1,H3,hybrid_bidirectional,worst,1957.827344,2624.8508,610.36696
Detached,1,H3,hybrid_bidirectional,best,1735.729296,2624.8508,532.277552
Detached,1,H1,safe_unidirectional,worst,2015.475788,2684.6568,626.718621
Detached,1,H1,safe_unidirectional,best,1790.244684,2684.6568,547.593953
Detached,1,H1,hybrid_bidirectional,worst,2015.475788,2684.6568,626.718621
Detached,1,H1,hybrid_bidirectional,best,1790.244684,2684.6568,547.593953
Detached,1,H2,safe_unidirectional,worst,2015.475788,2684.6568,626.718621
Detached,1,H2,safe_unidirectional,best,1790.244684,2684.6568,547.593953
Detached,1,H2,hybrid_bidirectional,worst,2015.475788,2684.6568,626.718621
Detached,1,H2,hybrid_bidirectional,best,1790.244684,2684.6568,547.593953
Detached,1,H3,safe_unidirectional,worst,2015.475788,2684.6568,626.718621
Detached,1,H3,safe_unidirectional,best,1790.244684,2684.6568,547.593953
Detached,1,H3,hybrid_bidirectional,worst,2015.475788,2684.6568,626.718621
Detached,1,H3,hybrid_bidirectional,best,1790.244684,2684.6568,547.593953
Detached,1,H1,safe_unidirectional,worst,1907.240356,2570.2705,599.574174
Detached,1,H1,safe_unidirectional,best,1661.3664,2570.2705,513.235897
Detached,1,H1,hybrid_bidirectional,worst,1907.240356,2570.2705,599.574174
Detached,1,H1,hybrid_bidirectional,best,1661.3664,2570.2705,513.235897
Detached,1,H2,safe_unidirectional,worst,1907.240356,2570.2705,599.574174
Detached,1,H2,safe_unidirectional,best,1661.3664,2570.2705,513.235897
Detached,1,H2,hybrid_bidirectional,worst,1907.240356,2570.2705,599.574174
Detached,1,H2,hybrid_bidirectional,best,1661.3664,2570.2705,513.235897
Detached,1,H3,safe_unidirectional,worst,1907.240356,2570.2705,599.574174
Detached,1,H3,safe_unidirectional,best,1661.3664,2570.2705,513.235897
Detached,1,H3,hybrid_bidirectional,worst,1907.240356,2570.2705,599.574174
Detached,1,H3,hybrid_bidirectional,best,1661.3664,2570.2705,513.235897
Detached,1,H1,safe_unidirectional,worst,1886.273352,2562.4973,588.281486
Detached,1,H1,safe_unidirectional,best,1684.581056,2562.4973,517.433604
Detached,1,H1,hybrid_bidirectional,worst,1886.273352,2562.4973,588.281486
Detached,1,H1,hybrid_bidirectional,best,1684.581056,2562.4973,517.433604
Detached,1,H2,safe_unidirectional,worst,1886.273352,2562.4973,588.281486
Detached,1,H2,safe_unidirectional,best,1684.581056,2562.4973,517.433604
Detached,1,H2,hybrid_bidirectional,worst,1886.273352,2562.4973,588.281486
Detached,1,H2,hybrid_bidirectional,best,1684.581056,2562.4973,517.433604
Detached,1,H3,safe_unidirectional,worst,1886.273352,2562.4973,588.281486
Detached,1,H3,safe_unidirectional,best,1684.581056,2562.4973,517.433604
Detached,1,H3,hybrid_bidirectional,worst,1886.273352,2562.4973,588.281486
Detached,1,H3,hybrid_bidirectional,best,1684.581056,2562.4973,517.433604
Detached,1,H1,safe_unidirectional,worst,1936.121512,2575.2648,612.800021
Detached,1,H1,safe_unidirectional,best,1712.863192,2575.2648,534.345949
Detached,1,H1,hybrid_bidirectional,worst,1936.121512,2575.2648,612.800021
